Date,Cases,Deaths,Recovered,Travel_history,Province,City,masks,sanitizers
4/3/2020,3,0,0,Tableeghi Jamaat,Punjab,Multan,986,3507
4/3/2020,100,0,0,Tableeghi Jamaat,Punjab,Raiwind,712,667
4/4/2020,7,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,827,965
4/4/2020,6,3,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,742,4039
4/4/2020,30,1,0,Local - Social Contact,Punjab,Lahore,613,924
4/4/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,912,3284
4/4/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,979,1825
4/4/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,678,2719
4/4/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,804,2111
4/4/2020,3,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber,593,2549
4/4/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,903,1364
4/4/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,915,4611
4/4/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,501,785
4/4/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Torghar,632,4195
4/4/2020,0,0,12,Local - Social Contact,Sindh,Karachi,529,712
4/4/2020,10,0,0,Unknown,Baluchistan,Quetta,687,1619
4/4/2020,0,0,3,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan,886,4322
4/4/2020,3,0,0,Unknown,Azad Jummu Kashmir,Muzaffarabad,594,1046
4/4/2020,0,0,5,Unknown,Gilgit-Baltistan,Skardu,701,1485
4/4/2020,0,0,9,Unknown,Gilgit-Baltistan,Nagar,721,2428
4/4/2020,0,0,3,Unknown,Gilgit-Baltistan,Ghanche,791,2631
4/5/2020,3,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,801,4306
4/5/2020,4,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,560,2187
4/5/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,534,2790
4/5/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,984,1855
4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,689,887
4/5/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,660,528
4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,588,1617
4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,862,3456
4/5/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,552,3690
4/5/2020,4,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Buner,687,2494
4/5/2020,3,0,9,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,856,2321
4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,919,2704
4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,709,3976
4/5/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Bajaur,637,1739
4/5/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,588,1873
4/5/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,693,1045
4/5/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,557,4971
4/5/2020,0,0,1,Local - Social Contact,Federal Administration Tribal Area,Kurrum,857,3210
4/5/2020,0,0,1,Local - Social Contact,Federal Administration Tribal Area,South Waziristan,762,526
4/5/2020,41,1,0,Local - Social Contact,Sindh,Karachi,638,1619
4/5/2020,2,0,0,Local - Social Contact,Azad Jummu Kashmir,Mirpur,575,567
4/5/2020,6,0,13,Unknown,Baluchistan,Quetta,671,776
4/5/2020,17,0,7,Tableeghi Jamaat,Gilgit-Baltistan,Gilgit,610,1069
4/5/2020,31,0,0,Local - Social Contact,Punjab,Lahore,502,3999
4/5/2020,0,0,0,Local - Social Contact,Punjab,Faisalabad,590,878
4/5/2020,47,0,0,Iran/Taftan,Punjab,Raiwind,624,2780
4/5/2020,0,0,2,Iran/Taftan,Gilgit-Baltistan,Kharmang,917,3587
4/5/2020,0,0,1,Dubai,Gilgit-Baltistan,Kharmang,602,1821
4/6/2020,51,2,0,Local - Social Contact,Sindh,Karachi,598,3664
4/6/2020,0,0,130,Iran/Taftan,Sindh,Sukkur,816,2137
4/6/2020,3,0,31,Local - Social Contact,Baluchistan,Quetta,837,1679
4/6/2020,20,3,0,Local - Social Contact,Punjab,Lahore,896,2426
4/6/2020,77,0,0,Jail,Punjab,Lahore,615,3179
4/6/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,948,3788
4/6/2020,0,0,11,Local - Social Contact,Gilgit-Baltistan,Shigar,906,952
4/6/2020,1,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,582,1086
4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,570,1151
4/6/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,856,1930
4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,749,1516
4/6/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,969,3362
4/6/2020,3,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan,952,3179
4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,769,2909
4/6/2020,6,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,747,1499
4/6/2020,14,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,668,1459
4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,759,2695
4/6/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber,788,4680
4/6/2020,15,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,981,649
4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,861,2746
4/6/2020,9,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,839,2099
4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand,569,2103
4/6/2020,24,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,599,1150
4/6/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,502,4392
4/6/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,817,3770
4/6/2020,3,0,0,Local - Social Contact,Federal Administration Tribal Area,North Waziristan,585,1399
4/7/2020,1,1,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,655,3179
4/7/2020,0,0,0,Tableeghi Jamaat,Punjab,Raiwind,925,595
4/7/2020,54,1,16,Local - Social Contact,Sindh,Karachi,924,4544
4/7/2020,11,0,27,Local - Social Contact,Sindh,Karachi,759,1679
4/7/2020,12,0,3,Local - Social Contact,Baluchistan,Quetta,953,2146
4/7/2020,0,0,28,Local - Social Contact,Gilgit-Baltistan,Skardu,938,2947
4/7/2020,1,0,2,Local - Social Contact,Gilgit-Baltistan,Kharmang,540,4858
4/7/2020,0,0,1,Iran/Taftan,Khyber Pakhtunkhwa,Peshawar,829,1127
4/7/2020,7,1,4,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,984,4846
4/7/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,755,1597
4/7/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Bajaur,962,4099
4/7/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,507,2205
4/7/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,757,4151
4/7/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,945,1373
4/7/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,997,3267
4/7/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber,656,878
4/7/2020,0,0,1,Local - Social Contact,Federal Administration Tribal Area,Kurrum,833,512
4/7/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,749,3183
4/7/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,720,4062
4/7/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,702,1108
4/7/2020,3,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,635,2413
4/8/2020,49,2,0,Local - Social Contact,Punjab,Lahore,691,3283
4/8/2020,2,0,0,Local - Social Contact,Punjab,Multan,545,4898
4/8/2020,3,0,0,Local - Social Contact,Punjab,Gujrat,679,3072
4/8/2020,1,0,0,Local - Social Contact,Punjab,Jehlum,775,1889
4/8/2020,15,0,0,Local - Social Contact,Punjab,Gujranwala,604,1878
4/8/2020,8,0,0,Local - Social Contact,Punjab,Rawalpindi,615,982
4/8/2020,12,0,0,Local - Social Contact,Punjab,Faisalabad,796,2540
4/8/2020,7,0,0,Local - Social Contact,Punjab,Chiniot,930,3373
4/8/2020,1,0,0,Local - Social Contact,Punjab,Mandi Bahauddin,854,1582
4/8/2020,7,0,0,Local - Social Contact,Punjab,Mianwali,602,3806
4/8/2020,4,0,0,Local - Social Contact,Punjab,Narowal,880,3045
4/8/2020,0,0,2,Local - Social Contact,Punjab,Rahim Yar Khan,825,657
4/8/2020,0,0,4,Local - Social Contact,Punjab,Sargodha,638,1210
4/8/2020,17,0,0,Local - Social Contact,Punjab,Sialkot,554,3845
4/8/2020,6,0,0,Local - Social Contact,Punjab,Bahawal Nagar,731,897
4/8/2020,13,0,0,Local - Social Contact,Punjab,Dera Ghazi Khan,877,1048
4/8/2020,1,0,0,Local - Social Contact,Punjab,Hafizabad,714,1909
4/8/2020,0,0,6,Local - Social Contact,Punjab,Vehari,970,2816
4/8/2020,1,0,0,Local - Social Contact,Punjab,Okara,701,3622
4/8/2020,1,0,0,Local - Social Contact,Punjab,Bahawalpur,847,1631
4/8/2020,8,0,0,Local - Social Contact,Punjab,Kasur,935,4769
4/8/2020,1,0,0,Local - Social Contact,Punjab,Lodhran,796,4638
4/8/2020,2,0,0,Local - Social Contact,Punjab,Toba Tek Singh,945,4222
4/8/2020,50,1,1,Local - Social Contact,Sindh,Karachi,677,2688
4/8/2020,6,0,0,Local - Social Contact,Sindh,Larkana,758,1100
4/8/2020,2,0,0,Local - Social Contact,Sindh,Jamshoro,526,4644
4/8/2020,1,0,0,Local - Social Contact,Sindh,Badin,722,4026
4/8/2020,7,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad,502,4299
4/8/2020,4,0,0,Local - Social Contact,Sindh,Naushero Feroz,831,1798
4/8/2020,1,0,0,Local - Social Contact,Sindh,Shujawal,955,4249
4/8/2020,1,0,0,Local - Social Contact,Sindh,Sanghar,614,873
4/8/2020,12,0,0,Local - Social Contact,Sindh,Tando M. Khan,565,1152
4/8/2020,2,0,0,Local - Social Contact,Sindh,Ghotki,524,2671
4/8/2020,42,1,0,Tableeghi Jamaat,Sindh,Hyderabad,579,2745
4/8/2020,0,0,18,Iran/Taftan,Sindh,Sukkur,971,3349
4/8/2020,8,1,10,Local - Social Contact,Baluchistan,Quetta,536,1431
4/8/2020,1,0,20,Local - Social Contact,Gilgit-Baltistan,Nagar,715,1194
4/8/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,893,3443
4/8/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,731,2231
4/8/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,546,2351
4/8/2020,12,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Buner,534,1587
4/8/2020,3,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,725,820
4/8/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,890,2148
4/8/2020,2,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber,918,2364
4/8/2020,4,0,0,Local - Social Contact,Federal Administration Tribal Area,Kurrum,743,3786
4/8/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,593,3202
4/8/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Torghar,641,2614
4/8/2020,0,0,48,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan,698,548
4/8/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,747,4316
4/8/2020,10,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,923,3238
4/9/2020,35,0,7,Local - Social Contact,Islamabad Capital Territory,Islamabad,889,4342
4/9/2020,0,0,5,Iran/Taftan,Punjab,Dera Ghazi Khan,720,4344
4/9/2020,213,1,0,Tableeghi Jamaat,Punjab,Raiwind,664,4857
4/9/2020,18,0,0,Tableeghi Jamaat,Punjab,Faisalabad,840,4155
4/9/2020,366,0,0,Tableeghi Jamaat,Punjab,Multan,517,2978
4/10/2020,12,0,0,Jail,Punjab,Lahore,833,594
4/9/2020,0,0,18,Local - Social Contact,Sindh,Sukkur,905,4962
4/9/2020,92,1,0,Unknown,Sindh,Karachi,823,3690
4/9/2020,0,0,69,Iran/Taftan,Sindh,Sukkur,967,2584
4/9/2020,7,0,0,Local - Social Contact,Baluchistan,Quetta,697,1339
4/9/2020,2,0,0,Local - Social Contact,Gilgit-Baltistan,Kharmang,983,1412
4/9/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,804,2836
4/9/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,755,2958
4/9/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,513,1789
4/9/2020,10,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,650,3172
4/9/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,520,4449
4/9/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,917,4619
4/9/2020,6,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,905,3073
4/9/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,725,2699
4/9/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,514,2330
4/9/2020,15,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,854,1269
4/9/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,546,3452
4/9/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,524,1702
4/9/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,711,3103
4/9/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,North Waziristan,821,2541
4/9/2020,5,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,905,741
4/9/2020,23,0,0,Local - Social Contact,Punjab,Lahore,523,3758
4/9/2020,1,0,0,Local - Social Contact,Punjab,Gujrat,924,4375
4/9/2020,0,0,1,Local - Social Contact,Punjab,Jehlum,678,1708
4/9/2020,0,0,1,Local - Social Contact,Punjab,Gujranwala,549,2821
4/9/2020,1,0,0,Local - Social Contact,Punjab,Rawalpindi,914,2328
4/9/2020,4,0,0,Local - Social Contact,Punjab,Chakwal,587,939
4/9/2020,6,0,0,Local - Social Contact,Punjab,Faisalabad,605,4765
4/9/2020,0,0,7,Local - Social Contact,Punjab,Mandi Bahauddin,795,952
4/9/2020,0,0,1,Local - Social Contact,Punjab,Mianwali,791,1178
4/9/2020,2,0,0,Local - Social Contact,Punjab,Narowal,864,4770
4/9/2020,17,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,722,1606
4/9/2020,2,0,0,Local - Social Contact,Punjab,Sargodha,666,4666
4/9/2020,1,0,0,Local - Social Contact,Punjab,Jhang,790,4375
4/9/2020,8,0,0,Local - Social Contact,Punjab,Sialkot,945,2724
4/9/2020,0,0,4,Local - Social Contact,Punjab,Bahawal Nagar,739,1390
4/9/2020,6,0,0,Local - Social Contact,Punjab,Hafizabad,552,3764
4/9/2020,2,0,0,Local - Social Contact,Punjab,Khushab,831,3646
4/9/2020,2,0,0,Local - Social Contact,Punjab,Bahawalpur,511,511
4/9/2020,2,0,0,Local - Social Contact,Punjab,Sheikhupura,653,4257
4/10/2020,85,1,9,Local - Social Contact,Sindh,Karachi,601,3838
4/10/2020,1,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad,844,2907
4/10/2020,1,0,13,Local - Social Contact,Baluchistan,Quetta,569,2697
4/10/2020,0,0,14,Local - Social Contact,Gilgit-Baltistan,Nagar,809,4911
4/10/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,778,3241
4/10/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,567,2136
4/10/2020,3,0,3,Local - Social Contact,Federal Administration Tribal Area,Bajaur,623,4883
4/10/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,598,775
4/10/2020,4,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Buner,881,627
4/10/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,595,1613
4/10/2020,0,1,0,Tableeghi Jamaat,Khyber Pakhtunkhwa,Dir Lower,964,2596
4/10/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,699,3409
4/10/2020,1,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,951,657
4/10/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,766,4465
4/10/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Karak,818,1348
4/10/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,670,3081
4/10/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,959,2022
4/10/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,958,3763
4/10/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,754,3094
4/10/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,997,4611
4/10/2020,2,1,2,Tableeghi Jamaat,Khyber Pakhtunkhwa,Swat,738,896
4/10/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Tank,751,4280
4/10/2020,0,0,2,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan,987,2526
4/10/2020,0,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,894,4616
4/10/2020,10,0,0,Local - Social Contact,Punjab,Lahore,521,3272
4/10/2020,1,0,0,Local - Social Contact,Punjab,Faisalabad,633,3756
4/10/2020,0,0,5,Local - Social Contact,Punjab,Nankana,672,1148
4/10/2020,7,0,0,Local - Social Contact,Punjab,Sheikhupura,776,1143
4/11/2020,1,0,10,Local - Social Contact,Gilgit-Baltistan,Gilgit,976,2306
4/11/2020,0,0,11,Local - Social Contact,Gilgit-Baltistan,Nagar,949,4522
4/11/2020,1,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,654,4171
4/11/2020,8,0,6,Local - Social Contact,Baluchistan,Quetta,900,4533
4/11/2020,5,4,1,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,629,2059
4/11/2020,5,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,869,1863
4/11/2020,3,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,543,2109
4/11/2020,1,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,709,1614
4/11/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,638,2275
4/11/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,572,646
4/11/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,537,4270
4/11/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,727,3639
4/11/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,600,1190
4/11/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,614,4461
4/11/2020,2,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Swat,504,503
4/11/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,632,2589
4/11/2020,84,6,0,Local - Social Contact,Sindh,Karachi,660,4296
4/11/2020,3,0,0,Local - Social Contact,Sindh,Larkana,876,612
4/11/2020,17,0,0,Local - Social Contact,Sindh,Hyderabad,730,599
4/11/2020,29,3,0,Local - Social Contact,Punjab,Lahore,598,661
4/11/2020,1,0,0,Tableeghi Jamaat,Punjab,Dera Ghazi Khan,689,3259
4/11/2020,30,0,0,Local - Social Contact,Punjab,Gujrat,706,1383
4/11/2020,7,0,0,Tableeghi Jamaat,Punjab,Raiwind,871,2471
4/11/2020,5,0,0,Local - Social Contact,Punjab,Rawalpindi,559,4023
4/11/2020,3,0,0,Local - Social Contact,Punjab,Nankana,939,1927
4/11/2020,16,0,0,Local - Social Contact,Punjab,Laiya,883,1047
4/11/2020,0,0,2,Local - Social Contact,Punjab,Jehlum,526,2482
4/11/2020,47,0,0,Unknown,Punjab,Bhakhar,570,4961
4/12/2020,1,0,3,Local - Social Contact,Islamabad Capital Territory,Islamabad,643,514
4/12/2020,79,2,18,Unknown,Sindh,Karachi,555,1524
4/12/2020,14,0,0,Unknown,Sindh,Khairpur,928,2437
4/12/2020,9,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,749,1793
4/12/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,531,3727
4/12/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,597,4600
4/12/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,597,3035
4/12/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,936,4567
4/12/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,769,4962
4/12/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,789,1854
4/12/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,544,1561
4/12/2020,2,0,0,Local - Social Contact,Federal Administration Tribal Area,Kurrum,573,3201
4/12/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,568,2812
4/12/2020,10,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,515,4299
4/12/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,634,2273
4/12/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Swat,860,3233
4/12/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,South Waziristan,871,2334
4/12/2020,0,0,2,Local - Social Contact,Federal Administration Tribal Area,North Waziristan,986,1738
4/12/2020,8,0,0,Local - Social Contact,Baluchistan,Quetta,661,4998
4/12/2020,6,0,1,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,503,4437
4/12/2020,32,2,25,Local - Social Contact,Punjab,Lahore,959,3141
4/12/2020,19,0,0,Local - Social Contact,Punjab,Multan,949,3763
4/12/2020,0,0,175,Local - Social Contact,Punjab,Dera Ghazi Khan,779,3770
4/12/2020,6,0,0,Local - Social Contact,Punjab,Gujrat,809,943
4/12/2020,2,0,0,Local - Social Contact,Punjab,Rawalpindi,821,4604
4/12/2020,3,0,0,Local - Social Contact,Punjab,Faisalabad,661,4548
4/12/2020,19,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,879,4125
4/12/2020,6,0,0,Local - Social Contact,Punjab,Vehari,637,4226
4/12/2020,1,0,0,Local - Social Contact,Punjab,Khushab,920,2963
4/12/2020,1,0,0,Local - Social Contact,Punjab,Bahawalpur,922,3940
4/13/2020,12,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,703,1917
4/12/2020,9,0,0,Jail,Punjab,Lahore,510,2074
4/13/2020,0,1,0,Unknown,Punjab,Lahore,547,3213
4/13/2020,0,0,233,Tableeghi Jamaat,Punjab,Dera Ghazi Khan,524,2132
4/13/2020,60,0,0,Local - Social Contact,Punjab,Multan,582,1418
4/13/2020,39,1,30,Unknown,Sindh,Karachi,721,1203
4/13/2020,1,0,0,Local - Social Contact,Sindh,Sujawal,861,1731
4/13/2020,1,0,0,Local - Social Contact,Sindh,Sanghar,596,1411
4/13/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,571,684
4/13/2020,1,1,1,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,971,764
4/13/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,513,2023
4/13/2020,3,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,906,3374
4/13/2020,9,0,0,Local - Social Contact,Federal Administration Tribal Area,Kurrum,860,2856
4/13/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,935,2180
4/13/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Mohmand,912,1503
4/13/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,932,2130
4/13/2020,31,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,934,2449
4/13/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,993,4455
4/13/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,920,1059
4/13/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,690,2326
4/13/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,994,3273
4/13/2020,0,0,1,Local - Social Contact,Federal Administration Tribal Area,Bajaur,782,3493
4/13/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,725,532
4/13/2020,3,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,638,2241
4/13/2020,1,0,0,Local - Social Contact,Baluchistan,Quetta,582,2061
4/14/2020,10,0,6,Local - Social Contact,Gilgit-Baltistan,Shigar,791,2185
4/14/2020,0,0,5,Local - Social Contact,Gilgit-Baltistan,Kharmang,511,1018
4/14/2020,0,0,11,Local - Social Contact,Gilgit-Baltistan,Skardu,619,1879
4/14/2020,0,0,2,Local - Social Contact,Gilgit-Baltistan,Ghanche,902,4152
4/14/2020,17,0,0,Local - Social Contact,Baluchistan,Quetta,758,4847
4/14/2020,66,3,0,Local - Social Contact,Sindh,Karachi,554,4559
4/14/2020,0,1,3,Local - Social Contact,Sindh,Hyderabad,629,4224
4/14/2020,0,0,1,Iran/Taftan,Sindh,Sukkur,695,1081
4/14/2020,22,3,0,Unknown,Khyber Pakhtunkhwa,Peshawar,859,1726
4/14/2020,4,0,0,Unknown,Khyber Pakhtunkhwa,Dera Ismail Khan,751,3995
4/14/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,770,2053
4/14/2020,7,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Buner,686,3393
4/14/2020,4,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,709,1508
4/14/2020,11,0,7,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,568,4774
4/14/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,650,4570
4/14/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber,521,1293
4/14/2020,1,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,703,1679
4/14/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,895,3888
